"System","Path","Extension","SizeBytes","LastWriteTimeUtc"
"enterprise-audit",".ai\requirements\MASTER_REQUIREMENTS.md",".md","12531","04-09-2026 12:41:38"
"enterprise-audit",".ai\reviews\DEVIN_HANDOFF_2026-08-28.md",".md","20458","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\LAST_COMMAND_AUDIT_INSTRUCTION.md",".md","15974","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\BASELINE.json",".json","27181","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\CANONICAL_MODULE_STRUCTURE.json",".json","469","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\CLAUDE_ARCHITECTURAL_REVIEW_PACKAGE.md",".md","717","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\DATABASE_MIGRATION_PLAN.json",".json","615","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\DEVIN_FINE_TUNING_PACKAGE.md",".md","1696","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\FILE_OWNERSHIP_CLASSIFICATION.json",".json","869674","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\FINAL_GIT_STATUS.json",".json","14521","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\FINAL_STATUS.json",".json","1120","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\FORBIDDEN_OPERATIONS.json",".json","254","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\LIBRARY_CATALOGUE_RECONCILIATION_PLAN.json",".json","1036","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\PRODUCT_MODULAR_SYSTEM_SPECIFICATION.json",".json","799","30-08-2026 02:46:06"
"enterprise-audit",".ai\reviews\canonical-normalization-20260825-084055\ZONE_DISCOVERY.json",".json","409","30-08-2026 02:46:06"
"enterprise-audit",".ai\tasks\ACTIVE.md",".md","116581","04-09-2026 12:41:38"
"enterprise-audit",".claude\CLAUDE.md",".md","4482","30-08-2026 02:46:06"
"enterprise-audit",".claude\settings.local.json",".json","48371","28-08-2026 08:57:19"
"enterprise-audit",".claude\agents\api-tester.md",".md","548","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\architect-reviewer.md",".md","542","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\browser-qa-agent.md",".md","502","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\bug-auditor.md",".md","553","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\code-auditor.md",".md","559","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\code-fixer.md",".md","501","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\console-monitor.md",".md","519","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\db-auditor.md",".md","545","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\dep-auditor.md",".md","548","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\deploy-checker.md",".md","509","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\doc-auditor.md",".md","545","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\env-validator.md",".md","511","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\fix-planner.md",".md","556","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\fullstack-qa-orchestrator.md",".md","511","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\infra-auditor.md",".md","549","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\perf-auditor.md",".md","556","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\pr-writer.md",".md","505","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\security-auditor.md",".md","565","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\seed-generator.md",".md","512","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\seo-auditor.md",".md","544","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\test-runner.md",".md","503","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\test-writer.md",".md","502","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\ui-auditor.md",".md","554","30-08-2026 02:46:06"
"enterprise-audit",".claude\agents\visual-diff.md",".md","504","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_API.md",".md","18932","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_ARCHITECTURE.md",".md","9438","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_BUGS.md",".md","9937","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_CODE.md",".md","12912","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_DB.md",".md","32964","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_DB_SCHEMA_STATIC.md",".md","19362","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_DOCS.md",".md","13457","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_INFRA.md",".md","18418","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_PERF.md",".md","16623","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_SECURITY.md",".md","19712","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_SEO.md",".md","10406","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\AUDIT_UI.md",".md","12005","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\FIXES.md",".md","6415","30-08-2026 02:46:06"
"enterprise-audit",".claude\audits\PROVENANCE.md",".md","2257","30-08-2026 02:46:06"
"enterprise-audit",".cursor\settings.json",".json","37","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\truthpack-first-protocol.mdc",".mdc","3353","30-08-2026 13:06:26"
"enterprise-audit",".cursor\rules\vibe-flow-blueprint.mdc",".mdc","1137","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-dash.mdc",".mdc","1096","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-echo.mdc",".mdc","1010","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-guide.mdc",".mdc","3210","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-maestro.mdc",".mdc","1228","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-prism.mdc",".mdc","850","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-pulse.mdc",".mdc","1527","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-radar.mdc",".mdc","1672","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-rhythm.mdc",".mdc","1772","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-signal.mdc",".mdc","920","30-08-2026 02:46:06"
"enterprise-audit",".cursor\rules\vibe-flow-tempo.mdc",".mdc","1137","30-08-2026 02:46:06"
"enterprise-audit",".devin\environment.yaml",".yaml","7752","30-08-2026 02:46:06"
"enterprise-audit",".github\copilot-instructions.md",".md","5011","30-08-2026 02:46:06"
"enterprise-audit",".github\workflows\ci.yml",".yml","18594","30-08-2026 02:46:06"
"enterprise-audit",".vibecheck\last-score.json",".json","180","30-08-2026 13:59:41"
"enterprise-audit",".vibecheck\registry-cache.json",".json","2","30-08-2026 13:59:41"
"enterprise-audit",".vibecheck\sync-queue.json",".json","78","30-08-2026 14:15:41"
"enterprise-audit",".vibecheck\flow\config.json",".json","373","30-08-2026 02:46:06"
"enterprise-audit",".vibecheck\isl-studio\audit.jsonl",".jsonl","0","30-08-2026 02:46:06"
"enterprise-audit",".vibecheck\provenance\attestations.db",".db","32768","30-08-2026 14:15:41"
"enterprise-audit",".vibecheck\provenance\edits.jsonl",".jsonl","1282302","04-09-2026 12:41:38"
"enterprise-audit","backend\.env.example",".example","8637","30-08-2026 02:46:06"
"enterprise-audit","backend\.eslintrc.json",".json","641","30-08-2026 02:46:06"
"enterprise-audit","backend\api-wiring-verification-report.json",".json","364264","30-08-2026 02:46:06"
"enterprise-audit","backend\automated-fixes-report.json",".json","184","30-08-2026 02:46:06"
"enterprise-audit","backend\check_mounts.js",".js","1210","30-08-2026 02:46:06"
"enterprise-audit","backend\db-connection-verification-report.json",".json","37137","30-08-2026 02:46:06"
"enterprise-audit","backend\docker-compose.yml",".yml","4956","30-08-2026 02:46:06"
"enterprise-audit","backend\Dockerfile","","1056","30-08-2026 02:46:06"
"enterprise-audit","backend\eslint-report.json",".json","1470643","30-08-2026 02:46:06"
"enterprise-audit","backend\generate_service_mapping.js",".js","1489","30-08-2026 02:46:06"
"enterprise-audit","backend\integration-test-report.json",".json","813","30-08-2026 02:46:06"
"enterprise-audit","backend\jest-target-results.json",".json","55117","30-08-2026 02:46:06"
"enterprise-audit","backend\jest.config.js",".js","498","30-08-2026 02:46:06"
"enterprise-audit","backend\jest.setup.js",".js","931","30-08-2026 02:46:06"
"enterprise-audit","backend\openapi.json",".json","605727","30-08-2026 02:46:06"
"enterprise-audit","backend\package-lock.json",".json","537046","30-08-2026 02:46:06"
"enterprise-audit","backend\package.json",".json","2274","30-08-2026 02:46:06"
"enterprise-audit","backend\route-service-audit-report.json",".json","76336","30-08-2026 02:46:06"
"enterprise-audit","backend\service-init-verification-report.json",".json","18788","30-08-2026 02:46:06"
"enterprise-audit","backend\service_route_mapping.json",".json","52387","30-08-2026 02:46:06"
"enterprise-audit","backend\test_module_discovery.js",".js","784","30-08-2026 02:46:08"
"enterprise-audit","backend\test_module_discovery2.js",".js","1638","30-08-2026 02:46:08"
"enterprise-audit","backend\test_module_loading.js",".js","3768","30-08-2026 02:46:08"
"enterprise-audit","backend\test_module_loading_simple.js",".js","3771","30-08-2026 02:46:08"
"enterprise-audit","backend\test_summary.txt",".txt","360090","30-08-2026 02:46:08"
"enterprise-audit","backend\tmp_test_marketplace.js",".js","1304","30-08-2026 02:46:08"
"enterprise-audit","backend\.github\workflows\ci-cd.yml",".yml","6141","30-08-2026 02:46:06"
"enterprise-audit","backend\migrations\1000_energy_food_erp_modules.sql",".sql","15431","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\analyzeWiring.js",".js","1633","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\analyze_broken_links.ps1",".ps1","3392","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\api-wiring-verification.js",".js","5945","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\automated-fixes.js",".js","9246","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\BROKEN_LINKS_REPORT.csv",".csv","4860","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\cleanup-console.js",".js","2827","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\COMPREHENSIVE_LINK_REPORT.csv",".csv","82035","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\comprehensive_link_scan.ps1",".ps1","6225","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\db-connection-verification.js",".js","4889","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\generate-openapi.js",".js","5874","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\integration-test.js",".js","12620","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\route-service-audit.js",".js","4897","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\service-init-verification.js",".js","5438","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\setup_database.ps1",".ps1","5957","30-08-2026 02:46:06"
"enterprise-audit","backend\scripts\trigger_devin_handoff.js",".js","5627","30-08-2026 02:46:06"
"enterprise-audit","backend\services\local-image-gen\Dockerfile","","1808","30-08-2026 03:11:55"
"enterprise-audit","backend\services\local-image-gen\main.py",".py","7859","30-08-2026 03:11:42"
"enterprise-audit","backend\services\local-image-gen\README.md",".md","5432","30-08-2026 07:32:13"
"enterprise-audit","backend\services\local-image-gen\requirements.txt",".txt","579","30-08-2026 03:11:47"
"enterprise-audit","backend\services\local-image-gen\__pycache__\main.cpython-314.pyc",".pyc","10363","30-08-2026 07:33:46"
"enterprise-audit","backend\src\index.js",".js","74169","30-08-2026 13:15:22"
"enterprise-audit","backend\src\cache\redis.js",".js","6175","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\aiBackboneController.js",".js","2947","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\bulkOrderController.js",".js","6466","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\completeAIIntegrationController.js",".js","13626","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\completeERPIntegrationController.js",".js","12726","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\comprehensiveERPController.js",".js","24252","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\cropValueResearchController.js",".js","1787","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\defenseFitnessPrepController.js",".js","2390","30-08-2026 02:58:30"
"enterprise-audit","backend\src\controllers\ecommerceAIController.js",".js","7058","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\ecommerceBusinessSalesController.js",".js","6306","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\ecommerceController.js",".js","12690","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\ecommerceERPController.js",".js","4987","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\ecommerceIntegrationController.js",".js","8311","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\ecommerceMarketingController.js",".js","7705","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\farmerTrainingController.js",".js","4041","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\hrController.js",".js","4101","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\nervousSystemController.js",".js","16526","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\nutrientValueSalesController.js",".js","8450","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\platformTelemetryController.js",".js","1288","30-08-2026 02:46:06"
"enterprise-audit","backend\src\controllers\productMediaAIController.js",".js","3170","30-08-2026 03:04:44"
"enterprise-audit","backend\src\controllers\wearableIntegrationController.js",".js","3775","30-08-2026 03:02:13"
"enterprise-audit","backend\src\core\aiOrchestrator.js",".js","44740","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\businessCell.js",".js","17320","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\claudeAICoordinator.js",".js","12351","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\decisionEngine.js",".js","14909","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\effectors.js",".js","10548","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\erpAgents.js",".js","47402","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\mcda.js",".js","8313","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\moduleRegistry.js",".js","14904","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\nervousSystem.js",".js","31925","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\outcomeResolver.js",".js","11856","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\outcomeSink.js",".js","7460","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\reflexEngine.js",".js","12525","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\signalBus.js",".js","8397","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\withTransaction.js",".js","4110","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiAuditLogger.js",".js","9139","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiConfidenceEngine.js",".js","5515","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiCostController.js",".js","4209","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiEngineRegistry.js",".js","7495","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiGuardrails.js",".js","6721","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiOrchestratorCore.js",".js","12997","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\aiProviderAdapters.js",".js","2259","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\AI_MODULE_REGISTRY.json",".json","1003","30-08-2026 02:46:06"
"enterprise-audit","backend\src\core\ai\index.js",".js","2351","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\advanced_pool.js",".js","13927","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\ai_copilot_schema.sql",".sql","7721","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\ar_vr_schema.sql",".sql","6481","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\auth_store.json",".json","5594","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\biodiversity_schema.sql",".sql","10862","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\blockchain_traceability_schema.sql",".sql","8736","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\connection.js",".js","6665","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\consumer_health_schema.sql",".sql","9443","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\conversational_ai_schema.sql",".sql","9769","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\database_enhancements.js",".js","15910","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\digital_product_passport_schema.sql",".sql","13120","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\engineering_schema.sql",".sql","45212","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\food_intelligence_schema.sql",".sql","10542","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\food_safety_schema.sql",".sql","11503","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\form_management_schema.sql",".sql","686","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\form_store.json",".json","1612","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\gi_intelligence_schema.sql",".sql","12680","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\gst_schema.sql",".sql","12566","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\indigenous_knowledge_schema.sql",".sql","10092","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\institutional_procurement_schema.sql",".sql","11407","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\iot_integration_schema.sql",".sql","7799","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\knowledge_graph_schema.sql",".sql","6839","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\laboratory_erp_schema.sql",".sql","12576","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\logistics_enhancement_schema.sql",".sql","15210","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrate.js",".js","9893","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\multilingual_schema.sql",".sql","13408","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\nutrition_intelligence_schema.sql",".sql","12889","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\omnichannel_ai_schema.sql",".sql","13851","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\organic_traceability_schema.sql",".sql","18391","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\pool.js",".js","101066","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\predictive_analytics_schema.sql",".sql","10212","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\README.md",".md","21047","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\recipe_intelligence_schema.sql",".sql","9804","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\rural_life_os_schema.sql",".sql","41395","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\rural_procurement_logistics_mobility_schema.sql",".sql","32230","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\schema-decisions.json",".json","6039","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\schema.sql",".sql","42111","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\seed.js",".js","2715","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\seed_economic.js",".js","895","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\shelf_life_schema.sql",".sql","8669","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\value_commerce_schema.sql",".sql","10231","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\voice_ai_schema.sql",".sql","6601","30-08-2026 02:46:07"
"enterprise-audit","backend\src\database\backup\backup_manager.js",".js","20409","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\cache\redis_cache.js",".js","11542","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\indexes\comprehensive_indexes.sql",".sql","14334","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\000_base_schema.sql",".sql","47470","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\009_marketplace_enhancements.sql",".sql","8843","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\010_insurance_enhancements.sql",".sql","9055","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\011_farmer_portal_enhancements.sql",".sql","7675","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\012_governance_module.sql",".sql","8216","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\013_escrow_transactions.sql",".sql","2604","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\013_farmer_health_welfare_module.sql",".sql","6553","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\013_logistics_enhancements.sql",".sql","11555","30-08-2026 02:46:06"
"enterprise-audit","backend\src\database\migrations\014_audit_system.sql",".sql","5940","30-08-2026 02:46:06"
