"System","Path","Extension","SizeBytes","LastWriteTimeUtc"
"backend","scripts\api-wiring-verification.js",".js","5945","30-08-2026 02:47:47"
"backend","scripts\automated-fixes.js",".js","9246","30-08-2026 02:47:47"
"backend","scripts\broken_links.log",".log","186","15-08-2026 10:43:10"
"backend","scripts\BROKEN_LINKS_REPORT.csv",".csv","4860","30-08-2026 02:47:47"
"backend","scripts\cleanup-console.js",".js","2827","30-08-2026 02:47:47"
"backend","scripts\COMPREHENSIVE_LINK_REPORT.csv",".csv","82035","30-08-2026 02:47:47"
"backend","scripts\comprehensive_link_scan.ps1",".ps1","6225","30-08-2026 02:47:47"
"backend","scripts\db-connection-verification.js",".js","4889","30-08-2026 02:47:47"
"backend","scripts\generate-openapi.js",".js","5730","04-08-2026 01:44:59"
"backend","scripts\integration-test.js",".js","12620","30-08-2026 02:47:47"
"backend","scripts\route-service-audit.js",".js","4897","30-08-2026 02:47:47"
"backend","scripts\service-init-verification.js",".js","5438","30-08-2026 02:47:47"
"backend","scripts\setup_database.ps1",".ps1","5957","30-08-2026 02:47:47"
"backend","scripts\trigger_devin_handoff.js",".js","5627","30-08-2026 02:47:47"
"backend","scripts\validate-module-readiness.js",".js","1620","03-09-2026 03:10:08"
"backend","src\index.js",".js","11774","04-09-2026 18:15:55"
"backend","src\cache\redis.js",".js","5906","04-08-2026 14:34:08"
"backend","src\controllers\aiBackboneController.js",".js","2947","30-08-2026 02:47:47"
"backend","src\controllers\bulkOrderController.js",".js","6466","30-08-2026 02:47:47"
"backend","src\controllers\completeAIIntegrationController.js",".js","13626","30-08-2026 02:47:47"
"backend","src\controllers\completeERPIntegrationController.js",".js","12726","30-08-2026 02:47:47"
"backend","src\controllers\comprehensiveERPController.js",".js","24252","30-08-2026 02:47:47"
"backend","src\controllers\cropValueResearchController.js",".js","1787","30-08-2026 02:47:47"
"backend","src\controllers\defenseFitnessPrepController.js",".js","2128","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceAIController.js",".js","7058","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceBusinessSalesController.js",".js","6306","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceController.js",".js","12690","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceERPController.js",".js","4987","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceIntegrationController.js",".js","8311","30-08-2026 02:47:47"
"backend","src\controllers\ecommerceMarketingController.js",".js","7705","30-08-2026 02:47:47"
"backend","src\controllers\farmerTrainingController.js",".js","4041","30-08-2026 02:47:47"
"backend","src\controllers\hrController.js",".js","4101","30-08-2026 02:47:47"
"backend","src\controllers\nervousSystemController.js",".js","16526","30-08-2026 02:47:47"
"backend","src\controllers\nutrientValueSalesController.js",".js","8450","30-08-2026 02:47:47"
"backend","src\controllers\platformTelemetryController.js",".js","1288","30-08-2026 02:47:47"
"backend","src\controllers\productMediaAIController.js",".js","2247","30-08-2026 02:47:47"
"backend","src\controllers\wearableIntegrationController.js",".js","3205","30-08-2026 02:47:47"
"backend","src\core\aiOrchestrator.js",".js","44740","30-08-2026 02:47:47"
"backend","src\core\apiDocumentation.js",".js","3696","04-09-2026 14:39:01"
"backend","src\core\businessCell.js",".js","17320","30-08-2026 02:47:47"
"backend","src\core\cache.js",".js","2936","04-09-2026 14:38:09"
"backend","src\core\claudeAICoordinator.js",".js","13861","31-08-2026 16:54:40"
"backend","src\core\configRegistry.js",".js","14285","04-09-2026 18:00:13"
"backend","src\core\decisionEngine.js",".js","14550","04-08-2026 04:26:00"
"backend","src\core\disruptionRoutingAgent.js",".js","12868","03-09-2026 03:10:08"
"backend","src\core\dynamicRouteLoader.js",".js","13509","04-09-2026 18:07:16"
"backend","src\core\dynamicServiceLoader.js",".js","11744","04-09-2026 18:00:13"
"backend","src\core\effectors.js",".js","10257","04-08-2026 12:12:42"
"backend","src\core\enhancedServiceFramework.js",".js","9799","04-09-2026 14:41:51"
"backend","src\core\erpAgents.js",".js","47402","30-08-2026 02:47:47"
"backend","src\core\errorHandler.js",".js","2643","04-09-2026 14:38:00"
"backend","src\core\fileConnectivityAudit.js",".js","10349","04-09-2026 15:08:22"
"backend","src\core\index.js",".js","1444","04-09-2026 15:42:32"
"backend","src\core\mcda.js",".js","8106","05-08-2026 16:08:25"
"backend","src\core\moduleContract.js",".js","1523","03-09-2026 03:10:08"
"backend","src\core\moduleRegistry.js",".js","14904","04-09-2026 06:30:47"
"backend","src\core\monitoring.js",".js","4060","04-09-2026 14:38:33"
"backend","src\core\nervousSystem.js",".js","31925","30-08-2026 02:47:47"
"backend","src\core\outcomeResolver.js",".js","11573","04-08-2026 14:50:02"
"backend","src\core\outcomeSink.js",".js","7263","04-08-2026 14:15:50"
"backend","src\core\productionService.js",".js","5604","04-09-2026 14:38:49"
"backend","src\core\reflexEngine.js",".js","12525","30-08-2026 02:47:47"
"backend","src\core\serviceAuditAndEnhancement.js",".js","10077","04-09-2026 14:42:20"
"backend","src\core\serviceLocator.js",".js","7132","04-09-2026 18:00:13"
"backend","src\core\signalBus.js",".js","8828","03-09-2026 03:10:08"
"backend","src\core\validation.js",".js","4123","04-09-2026 14:38:21"
"backend","src\core\withTransaction.js",".js","4014","06-08-2026 02:48:34"
"backend","src\core\ai\aiAuditLogger.js",".js","9139","30-08-2026 02:47:47"
"backend","src\core\ai\aiConfidenceEngine.js",".js","5515","30-08-2026 02:47:47"
"backend","src\core\ai\aiCostController.js",".js","4209","30-08-2026 02:47:47"
"backend","src\core\ai\aiEngineRegistry.js",".js","7495","30-08-2026 02:47:47"
"backend","src\core\ai\aiGuardrails.js",".js","6721","30-08-2026 02:47:47"
"backend","src\core\ai\aiOrchestratorCore.js",".js","12997","30-08-2026 02:47:47"
"backend","src\core\ai\aiProviderAdapters.js",".js","2259","30-08-2026 02:47:47"
"backend","src\core\ai\AI_MODULE_REGISTRY.json",".json","1003","30-08-2026 02:47:47"
"backend","src\core\ai\index.js",".js","2351","30-08-2026 02:47:47"
"backend","src\database\advanced_pool.js",".js","13927","30-08-2026 02:47:47"
"backend","src\database\ai_copilot_schema.sql",".sql","7529","03-08-2026 11:19:07"
"backend","src\database\ar_vr_schema.sql",".sql","6322","03-08-2026 11:19:07"
"backend","src\database\auth_store.json",".json","5766","31-08-2026 10:48:11"
"backend","src\database\biodiversity_schema.sql",".sql","10589","03-08-2026 11:19:07"
"backend","src\database\blockchain_traceability_schema.sql",".sql","8528","03-08-2026 11:19:07"
"backend","src\database\connection.js",".js","6443","06-08-2026 03:23:29"
"backend","src\database\consumer_health_schema.sql",".sql","9202","03-08-2026 11:19:07"
"backend","src\database\conversational_ai_schema.sql",".sql","9541","03-08-2026 11:19:07"
"backend","src\database\database_enhancements.js",".js","15910","30-08-2026 02:47:47"
"backend","src\database\dbConnection.js",".js","4139","04-09-2026 18:07:16"
"backend","src\database\digital_product_passport_schema.sql",".sql","12775","03-08-2026 11:19:07"
"backend","src\database\engineering_schema.sql",".sql","44002","03-08-2026 11:19:08"
"backend","src\database\food_intelligence_schema.sql",".sql","10263","03-08-2026 11:19:08"
"backend","src\database\food_safety_schema.sql",".sql","11204","03-08-2026 11:19:08"
"backend","src\database\form_management_schema.sql",".sql","686","03-08-2026 11:19:08"
"backend","src\database\form_store.json",".json","1545","04-09-2026 07:37:22"
"backend","src\database\gi_intelligence_schema.sql",".sql","12356","03-08-2026 11:19:08"
"backend","src\database\gst_schema.sql",".sql","12233","03-08-2026 11:19:08"
"backend","src\database\indigenous_knowledge_schema.sql",".sql","9830","03-08-2026 11:19:08"
"backend","src\database\initializeDB.js",".js","6161","03-09-2026 03:52:53"
"backend","src\database\institutional_procurement_schema.sql",".sql","11119","03-08-2026 11:19:08"
"backend","src\database\iot_integration_schema.sql",".sql","7605","03-08-2026 11:19:08"
"backend","src\database\knowledge_graph_schema.sql",".sql","6672","03-08-2026 11:19:08"
"backend","src\database\laboratory_erp_schema.sql",".sql","12271","03-08-2026 11:19:08"
"backend","src\database\logistics_enhancement_schema.sql",".sql","14827","03-08-2026 11:19:08"
"backend","src\database\migrate.js",".js","2216","05-09-2026 03:07:34"
"backend","src\database\migration_preflight.js",".js","10808","03-09-2026 09:50:15"
"backend","src\database\migration_quarantine.js",".js","967","03-09-2026 09:50:15"
"backend","src\database\multilingual_schema.sql",".sql","13100","03-08-2026 15:40:59"
"backend","src\database\nutrition_intelligence_schema.sql",".sql","12578","03-08-2026 11:19:08"
"backend","src\database\omnichannel_ai_schema.sql",".sql","13481","03-08-2026 11:19:08"
"backend","src\database\organic_traceability_schema.sql",".sql","17936","03-08-2026 11:19:08"
"backend","src\database\pool.js",".js","97173","30-08-2026 02:53:49"
"backend","src\database\predictive_analytics_schema.sql",".sql","9950","03-08-2026 11:19:09"
"backend","src\database\README.md",".md","21047","30-08-2026 02:47:47"
"backend","src\database\recipe_intelligence_schema.sql",".sql","9565","03-08-2026 11:19:09"
"backend","src\database\rural_life_os_schema.sql",".sql","40280","03-08-2026 11:19:09"
"backend","src\database\rural_procurement_logistics_mobility_schema.sql",".sql","31316","03-08-2026 11:19:09"
"backend","src\database\schema-decisions.json",".json","29788","31-08-2026 11:02:23"
"backend","src\database\schema.sql",".sql","41059","03-08-2026 11:19:09"
"backend","src\database\schema_migrations.js",".js","1499","03-09-2026 09:50:15"
"backend","src\database\seed.js",".js","2634","05-08-2026 08:43:54"
"backend","src\database\seed_economic.js",".js","895","05-08-2026 08:43:45"
"backend","src\database\shelf_life_schema.sql",".sql","8451","03-08-2026 11:19:09"
"backend","src\database\value_commerce_schema.sql",".sql","9961","03-08-2026 11:19:09"
"backend","src\database\voice_ai_schema.sql",".sql","6433","03-08-2026 11:19:09"
"backend","src\database\backup\backup_manager.js",".js","20409","30-08-2026 02:47:47"
"backend","src\database\cache\redis_cache.js",".js","11542","30-08-2026 02:47:47"
"backend","src\database\indexes\comprehensive_indexes.sql",".sql","14334","30-08-2026 02:47:47"
"backend","src\database\migrations\000_base_schema.sql",".sql","47470","30-08-2026 02:47:47"
"backend","src\database\migrations\009_marketplace_enhancements.sql",".sql","8633","04-08-2026 07:55:01"
"backend","src\database\migrations\010_insurance_enhancements.sql",".sql","8857","04-08-2026 07:56:39"
"backend","src\database\migrations\011_farmer_portal_enhancements.sql",".sql","7494","04-08-2026 07:49:51"
"backend","src\database\migrations\012_governance_module.sql",".sql","8013","04-08-2026 07:49:51"
"backend","src\database\migrations\013_escrow_transactions.sql",".sql","2604","30-08-2026 02:47:47"
"backend","src\database\migrations\013_farmer_health_welfare_module.sql",".sql","6553","30-08-2026 02:47:47"
"backend","src\database\migrations\013_logistics_enhancements.sql",".sql","11287","04-08-2026 07:52:51"
"backend","src\database\migrations\014_audit_system.sql",".sql","5792","04-08-2026 07:52:51"
"backend","src\database\migrations\014_custody_chain_events.sql",".sql","6248","30-08-2026 02:47:47"
"backend","src\database\migrations\014_horticulture_module.sql",".sql","9356","30-08-2026 12:30:34"
"backend","src\database\migrations\014_platform_foundation_modules.sql",".sql","14054","03-09-2026 10:24:24"
"backend","src\database\migrations\015_advanced_features.sql",".sql","9385","04-08-2026 07:49:51"
"backend","src\database\migrations\015_authorization_service.sql",".sql","11075","30-08-2026 12:36:18"
"backend","src\database\migrations\016_advanced_ponds_iot.sql",".sql","9556","30-08-2026 12:38:50"
"backend","src\database\migrations\016_ai_copilot_schema.sql",".sql","8635","04-08-2026 07:49:51"
"backend","src\database\migrations\017_ar_vr_schema.sql",".sql","8490","04-08-2026 07:52:51"
"backend","src\database\migrations\018_biodiversity_schema.sql",".sql","11770","04-08-2026 07:49:51"
"backend","src\database\migrations\019_blockchain_traceability_schema.sql",".sql","9901","04-08-2026 07:52:51"
"backend","src\database\migrations\020_consumer_health_schema.sql",".sql","10009","04-08-2026 07:49:51"
"backend","src\database\migrations\021_conversational_ai_schema.sql",".sql","10917","04-08-2026 07:49:51"
"backend","src\database\migrations\022_digital_product_passport_schema.sql",".sql","14282","04-08-2026 07:49:51"
"backend","src\database\migrations\023_engineering_schema.sql",".sql","51053","15-08-2026 03:21:18"
"backend","src\database\migrations\024_food_intelligence_schema.sql",".sql","11049","04-08-2026 07:49:51"
"backend","src\database\migrations\025_food_safety_schema.sql",".sql","12483","04-08-2026 07:49:51"
"backend","src\database\migrations\026_form_management_schema.sql",".sql","686","03-08-2026 11:19:39"
"backend","src\database\migrations\027_gi_intelligence_schema.sql",".sql","13182","04-08-2026 07:49:51"
"backend","src\database\migrations\028_gst_schema.sql",".sql","13263","04-08-2026 07:49:51"
"backend","src\database\migrations\029_indigenous_knowledge_schema.sql",".sql","11029","04-08-2026 07:49:51"
"backend","src\database\migrations\030_institutional_procurement_schema.sql",".sql","14738","04-08-2026 07:52:51"
"backend","src\database\migrations\031_iot_integration_schema.sql",".sql","9594","04-08-2026 07:52:51"
"backend","src\database\migrations\032_knowledge_graph_schema.sql",".sql","7339","04-08-2026 07:49:51"
"backend","src\database\migrations\033_laboratory_erp_schema.sql",".sql","12980","04-08-2026 07:49:51"
"backend","src\database\migrations\034_logistics_enhancement_schema.sql",".sql","19893","04-08-2026 07:52:51"
"backend","src\database\migrations\035_multilingual_schema.sql",".sql","13894","04-08-2026 07:49:51"
"backend","src\database\migrations\036_nutrition_intelligence_schema.sql",".sql","14355","04-08-2026 07:52:51"
"backend","src\database\migrations\037_omnichannel_ai_schema.sql",".sql","14615","04-08-2026 07:49:51"
"backend","src\database\migrations\038_organic_traceability_schema.sql",".sql","18840","04-08-2026 07:49:51"
"backend","src\database\migrations\039_predictive_analytics_schema.sql",".sql","10730","04-08-2026 07:49:51"
"backend","src\database\migrations\040_recipe_intelligence_schema.sql",".sql","10787","04-08-2026 07:49:51"
"backend","src\database\migrations\041_rural_life_os_schema.sql",".sql","50046","04-08-2026 07:59:18"
"backend","src\database\migrations\042_rural_procurement_logistics_mobility_schema.sql",".sql","33543","04-08-2026 07:49:51"
"backend","src\database\migrations\043_shelf_life_schema.sql",".sql","9303","04-08-2026 07:49:51"
"backend","src\database\migrations\044_value_commerce_schema.sql",".sql","10545","04-08-2026 07:49:51"
"backend","src\database\migrations\045_voice_ai_schema.sql",".sql","8525","04-08-2026 07:52:51"
"backend","src\database\migrations\046_advanced_voice_ai_tables.sql",".sql","6362","04-08-2026 07:49:51"
"backend","src\database\migrations\047_gst_tables.sql",".sql","13757","04-08-2026 14:25:48"
"backend","src\database\migrations\048_offline_payment_tables.sql",".sql","9766","04-08-2026 07:35:58"
"backend","src\database\migrations\049_offline_sync_tables.sql",".sql","11827","04-08-2026 07:49:51"
"backend","src\database\migrations\050_sms_auth_tables.sql",".sql","4805","04-08-2026 07:26:07"
"backend","src\database\migrations\051_arp_forward_pricing.sql",".sql","15261","05-08-2026 15:43:03"
"backend","src\database\migrations\052_economic_layer.sql",".sql","5279","05-08-2026 15:53:42"
"backend","src\database\migrations\053_v42_recovered_finance.sql",".sql","16995","05-08-2026 16:03:56"
"backend","src\database\migrations\054_v8_v9_commerce_recovery.sql",".sql","12650","05-08-2026 16:00:49"
"backend","src\database\migrations\055_business_report_recovery.sql",".sql","19684","05-08-2026 16:03:07"
"backend","src\database\migrations\056_named_missing_modules.sql",".sql","27849","05-08-2026 16:10:40"
"backend","src\database\migrations\057_climate_weather_d14.sql",".sql","16890","05-08-2026 16:12:04"
"backend","src\database\migrations\058_sam_ai_orchestration.sql",".sql","20069","05-08-2026 17:31:22"
"backend","src\database\migrations\059_yield_management_pricing.sql",".sql","16757","05-08-2026 17:30:41"
"backend","src\database\migrations\060_experience_layer_dxp.sql",".sql","19346","06-08-2026 02:35:15"
"backend","src\database\migrations\061_decision_support_data_gaps.sql",".sql","3042","08-08-2026 10:08:28"
"backend","src\database\migrations\062_wellness_natural_practices_schema.sql",".sql","5878","08-08-2026 10:21:29"
"backend","src\database\migrations\064_gst_branding_classification.sql",".sql","9186","08-08-2026 15:22:35"
"backend","src\database\migrations\065_dairy_management_schema.sql",".sql","2444","10-08-2026 04:33:14"
"backend","src\database\migrations\066_fertilizer_inventory_schema.sql",".sql","2685","10-08-2026 04:33:41"
"backend","src\database\migrations\067_poultry_management_schema.sql",".sql","4095","10-08-2026 05:25:29"
"backend","src\database\migrations\068_goat_farming_schema.sql",".sql","4135","10-08-2026 05:30:03"
"backend","src\database\migrations\069_sheep_farming_schema.sql",".sql","4290","10-08-2026 05:33:50"
"backend","src\database\migrations\070_pig_farming_schema.sql",".sql","4098","10-08-2026 05:40:09"
"backend","src\database\migrations\071_animal_health_schema.sql",".sql","4827","10-08-2026 05:44:36"
"backend","src\database\migrations\072_tier1_m025_m030_schema.sql",".sql","9940","30-08-2026 12:36:51"
"backend","src\database\migrations\1000_user_management.sql",".sql","946","06-08-2026 11:00:07"
"backend","src\database\migrations\1001_platform_configuration.sql",".sql","1395","30-08-2026 12:47:55"
"backend","src\database\migrations\1002_system_administration.sql",".sql","800","06-08-2026 11:00:20"
"backend","src\database\migrations\3000_M001_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M002_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M003_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M004_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M005_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M006_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M007_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M008_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M009_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M010_generated.sql",".sql","311","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M011_generated.sql",".sql","286","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M012_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M013_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M014_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M015_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M016_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M017_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M018_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M019_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M020_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M021_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M022_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M023_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M024_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M025_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M026_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M027_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M028_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M029_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M030_generated.sql",".sql","298","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M031_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M032_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M033_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M034_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M035_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M036_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M037_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M038_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M039_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M040_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M041_generated.sql",".sql","301","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M042_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M043_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M044_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M045_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M046_generated.sql",".sql","301","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M047_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M048_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M049_generated.sql",".sql","301","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M050_generated.sql",".sql","309","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M051_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M052_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M053_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M054_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M055_generated.sql",".sql","303","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M056_generated.sql",".sql","300","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M057_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M058_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M059_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M060_generated.sql",".sql","295","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M061_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M062_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M063_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M064_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M065_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M066_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M067_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M068_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M069_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M070_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M071_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M072_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M073_generated.sql",".sql","302","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M074_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M075_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M076_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M077_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M078_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M079_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M080_generated.sql",".sql","297","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M081_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M082_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M083_generated.sql",".sql","299","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M084_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M085_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M086_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M087_generated.sql",".sql","299","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M088_generated.sql",".sql","299","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M089_generated.sql",".sql","299","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M090_generated.sql",".sql","296","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M091_generated.sql",".sql","301","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M092_generated.sql",".sql","301","30-08-2026 03:03:28"
"backend","src\database\migrations\3000_M093_generated.sql",".sql","301","30-08-2026 03:03:28"
