"RouterFile","Prefixes","ReachableFiles","HasController","HasMiddleware","HasService","HasRepository","HasModel","HasDatabase","HasRedis","HasQueue","HasAI","HasERP","HasGraphQL","HasRealtime","HasIntegration","HasSecurity"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","/api/v1/strategic/contract-farming","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M223\routes.js","/api/v1/backend-modules/M223","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M099\routes.js","/api/v1/backend-modules/M099","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M297\routes.js","/api/v1/backend-modules/M297","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M64\routes.js","/api/v1/backend-modules/M64","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M060\routes.js","/api/v1/backend-modules/M060","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeERPIntegrationRoutes.js","/api/completeerpintegration","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M126\routes.js","/api/v1/backend-modules/M126","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M318\routes.js","/api/v1/backend-modules/M318","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\optimizationRoutes.js","/api/v1/optimization","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ar.js","/api/ar","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M122\routes.js","/api/v1/backend-modules/M122","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\routes.js","/api/v1/backend-modules/M106","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\routes.js","/api/v1/backend-modules/M213","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\routes.js","/api/v1/backend-modules/M329","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\advancedAnalyticsRoutes.js","/api/advancedanalytics","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M300\routes.js","/api/v1/backend-modules/M300","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\erpService.js","/api/v1/erp","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\seedVaultRoutes.js","/api/seedvault | /api/v1/seed-vault","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M320\routes.js","/api/v1/backend-modules/M320","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M260\routes.js","/api/v1/backend-modules/M260","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerImagePortalRoutes.js","/api/farmer/images","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M207\routes.js","/api/v1/backend-modules/M207","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\iotIntegrationRoutes.js","/api/iotintegration","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M275\routes.js","/api/v1/backend-modules/M275","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\routes.js","/api/v1/backend-modules/M083","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M153\routes.js","/api/v1/backend-modules/M153","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M003\routes.js","/api/v1/backend-modules/M003","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M135\routes.js","/api/v1/backend-modules/M135","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M292\routes.js","/api/v1/backend-modules/M292","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\aiProviderRoutes.js","/api/v1/ai-provider","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M161\routes.js","/api/v1/backend-modules/M161","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M339\routes.js","/api/v1/backend-modules/M339","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\m400AiBackboneRoutes.js","/api/m400aibackbone","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M166\routes.js","/api/v1/backend-modules/M166","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingRoutes.js","/api/ecommercemarketing","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiApprovalRoutes.js","/api/aiapproval","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M299\routes.js","/api/v1/backend-modules/M299","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M098\routes.js","/api/v1/backend-modules/M098","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmAnalytics.js","/api/farmanalytics","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M037\routes.js","/api/v1/backend-modules/M037","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\healthRoutes.js","/health","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dashboardRoutes.js","/api/dashboard","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M115\routes.js","/api/v1/backend-modules/M115","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M238\routes.js","/api/v1/backend-modules/M238","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M100\routes.js","/api/v1/backend-modules/M100","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M281\routes.js","/api/v1/backend-modules/M281","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M208\routes.js","/api/v1/backend-modules/M208","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M009\routes.js","/api/v1/backend-modules/M009","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceIntegrationDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M204\routes.js","/api/v1/backend-modules/M204","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M012\routes.js","/api/v1/backend-modules/M012","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M130\routes.js","/api/v1/backend-modules/M130","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M006\routes.js","/api/v1/backend-modules/M006","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\decisionSupportRoutes.js","/api/decisionsupport","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M340\routes.js","/api/v1/backend-modules/M340","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M132\routes.js","/api/v1/backend-modules/M132","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\neVarietiesRoutes.js","/api/v1/varieties","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M182\routes.js","/api/v1/backend-modules/M182","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M067\routes.js","/api/v1/backend-modules/M067","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M088\routes.js","/api/v1/backend-modules/M088","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","/api/v1/backend-modules/M062","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\communityManagementRoutes.js","/api/communitymanagement","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M129\routes.js","/api/v1/backend-modules/M129","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M164\routes.js","/api/v1/backend-modules/M164","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase10.js","/api/phase10","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherAdvisory.js","/api/weatheradvisory","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiOperationIntelligenceRoutes.js","/api/aioperationintelligence","3","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M198\routes.js","/api/v1/backend-modules/M198","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M254\routes.js","/api/v1/backend-modules/M254","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","/api/nervoussystem","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M114\routes.js","/api/v1/backend-modules/M114","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceImageIntegrationRoutes.js","/api/commerce/images","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M096\routes.js","/api/v1/backend-modules/M096","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","/api/pig","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dairyDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M327\routes.js","/api/v1/backend-modules/M327","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\visionRoutes.js","/api/vision","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M131\routes.js","/api/v1/backend-modules/M131","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M079\routes.js","/api/v1/backend-modules/M079","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainTracking.js","/api/supplychaintracking","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M269\routes.js","/api/v1/backend-modules/M269","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M200\routes.js","/api/v1/backend-modules/M200","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M202\routes.js","/api/v1/backend-modules/M202","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M140\routes.js","/api/v1/backend-modules/M140","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M192\routes.js","/api/v1/backend-modules/M192","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\index.js","/api/index","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organizationManagementRoutes.js","/api/organizationmanagement","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","/api/v1/backend-modules/M328","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","/api/rfq","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIGateway.js","/api/unifiedaigateway","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M071\routes.js","/api/v1/backend-modules/M071","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\infrastructureMonitoringRoutes.js","/api/monitoring | /api/v1/monitoring","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\routes.js","/api/v1/backend-modules/M123","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","/api/v1/fisheries","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M069\routes.js","/api/v1/backend-modules/M069","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M065\routes.js","/api/v1/backend-modules/M065","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\routes.js","/api/v1/backend-modules/M323","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluRoutes.js","/api/folu","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M111\routes.js","/api/v1/backend-modules/M111","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M032\routes.js","/api/v1/backend-modules/M032","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M247\routes.js","/api/v1/backend-modules/M247","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productImageAutoGenerationRoutes.js","/api/auto-generation","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nlp.js","/api/nlp","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropValueResearchRoutes.js","/api/cropvalueresearch","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M173\routes.js","/api/v1/backend-modules/M173","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M056\routes.js","/api/v1/backend-modules/M056","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M235\routes.js","/api/v1/backend-modules/M235","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiGatewayRoutes.js","/api/aigateway | /api/v1/ai-gateway","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sapModuleArchitectureRoutes.js","/api/sapmodulearchitecture","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M033\routes.js","/api/v1/backend-modules/M033","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M058\routes.js","/api/v1/backend-modules/M058","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M146\routes.js","/api/v1/backend-modules/M146","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M090\routes.js","/api/v1/backend-modules/M090","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeGraphDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\privacyDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M335\routes.js","/api/v1/backend-modules/M335","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M116\routes.js","/api/v1/backend-modules/M116","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\routes.js","/api/v1/backend-modules/M030","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingDomainRoutes.js","/api/v1","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\videoAnalytics.js","/api/videoanalytics","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M180\routes.js","/api/v1/backend-modules/M180","1941","True","True","True","False","False","True","True","False","True","False","False","True","True","False"
